time,ShortWave,Cloud,AirTemp,RelHum,WindSpeed,Rain
1993-12-25 00:00:00,0,1,0.6,94.34,3.1,0
1993-12-25 01:00:00,0,1,0.5,96.45,2.1,0
1993-12-25 02:00:00,0,1,0.7,97.87,3.1,0
1993-12-25 03:00:00,0,1,0.9,98.46,4.1,0
1993-12-25 04:00:00,0,0.875,1.2,96.36,4.6,0
1993-12-25 05:00:00,0,0.875,1.4,94.99,3.6,0
1993-12-25 06:00:00,0,0.875,1.6,95.1,4.6,0
1993-12-25 07:00:00,0,1,1.6,95.1,5.1,0
1993-12-25 08:00:00,0,1,1.7,92.39,4.6,0
1993-12-25 09:00:00,5.56,1,1.7,89.79,3.6,0
1993-12-25 10:00:00,13.9,1,1.4,93.66,4.6,0
1993-12-25 11:00:00,55.6,1,1.5,93.73,4.6,0
1993-12-25 12:00:00,58.38,1,1.5,95.05,3.6,0
1993-12-25 13:00:00,66.72,1,1.3,99.25,3.1,0
1993-12-25 14:00:00,102.86,0.875,1.9,95.79,4.6,0
1993-12-25 15:00:00,58.38,1,1.6,94.37,2.6,0
1993-12-25 16:00:00,11.12,1,1.5,95.78,3.1,0
1993-12-25 17:00:00,0,0.875,0.8,99.17,2.1,0
1993-12-25 18:00:00,0,1,0.8,97.17,1,3e-04
1993-12-25 19:00:00,0,1,0.8,97.78,1.5,0
1993-12-25 20:00:00,0,1,0.8,98.56,1,0
1993-12-25 21:00:00,0,1,0.6,99.99,1,0
1993-12-25 22:00:00,0,1,0.6,99.2,1,0
1993-12-25 23:00:00,0,1,0.5,99.92,1.5,0
1993-12-26 00:00:00,0,1,0.2,94.37,2.6,0
1993-12-26 01:00:00,0,1,-0.1,90.84,0,0
1993-12-26 02:00:00,0,1,-0.3,90.83,1,0
1993-12-26 03:00:00,0,1,-0.2,89.51,2.6,0
1993-12-26 04:00:00,0,1,-0.4,88.79,2.6,0
1993-12-26 05:00:00,0,1,-0.5,87.57,2.6,0
1993-12-26 06:00:00,0,1,-1,83.08,3.1,0
1993-12-26 07:00:00,0,1,-1.6,78.72,2.6,0
1993-12-26 08:00:00,0,0.875,-2.1,76.71,1.5,0
1993-12-26 09:00:00,30.58,1,-1.9,75.59,2.1,0
1993-12-26 10:00:00,63.94,0.375,-1.6,71.18,2.1,0
1993-12-26 11:00:00,139,0.875,-0.9,69.2,1.5,0
1993-12-26 12:00:00,180.7,0.75,-0.4,62.85,1.5,0
1993-12-26 13:00:00,241.86,0.375,1.1,57.6,2.6,0
1993-12-26 14:00:00,180.7,0.5,-0.8,70.25,2.6,0
1993-12-26 15:00:00,88.96,0.25,-0.4,65.2,2.1,0
1993-12-26 16:00:00,33.36,0.375,-1.1,70.22,3.1,0
1993-12-26 17:00:00,0,0.75,-1.9,79.73,2.6,0
1993-12-26 18:00:00,0,0.75,-1.7,80.41,4.6,0
1993-12-26 19:00:00,0,0.875,-2.1,80.91,3.1,0
1993-12-26 20:00:00,0,1,-2,78.04,2.1,0
1993-12-26 21:00:00,0,1,-1.8,75.59,4.6,0
1993-12-26 22:00:00,0,1,-2,79.75,4.6,0
1993-12-26 23:00:00,0,1,-2,82.78,4.6,0
1993-12-27 00:00:00,0,1,-2.2,86.7,4.6,0
1993-12-27 01:00:00,0,1,-2.1,84.73,4.6,0
1993-12-27 02:00:00,0,1,-1.9,84.05,4.6,0
1993-12-27 03:00:00,0,1,-2.1,89.31,3.1,0
1993-12-27 04:00:00,0,1,-2.1,94.08,3.1,0
1993-12-27 05:00:00,0,1,-2.1,97.7,3.6,0
1993-12-27 06:00:00,0,1,-2,97.74,3.6,0
1993-12-27 07:00:00,0,1,-1.8,95.57,3.1,0
1993-12-27 08:00:00,0,0.875,-1.5,93.48,3.6,0
1993-12-27 09:00:00,16.68,1,-1.4,91.35,3.6,0
1993-12-27 10:00:00,50.04,0.875,-1.2,93.42,4.1,0
1993-12-27 11:00:00,80.62,1,-0.9,92.79,4.1,0
1993-12-27 12:00:00,66.72,1,-0.6,91.46,4.1,8e-04
1993-12-27 13:00:00,63.94,1,-0.5,90.12,3.6,0
1993-12-27 14:00:00,66.72,1,-0.3,90.16,3.6,0
1993-12-27 15:00:00,33.36,0.875,-0.2,89.51,3.1,0
1993-12-27 16:00:00,16.68,0.875,-0.2,89.51,2.1,0
1993-12-27 17:00:00,0,1,-0.3,89.49,3.1,0
1993-12-27 18:00:00,0,1,-0.3,90.16,1.5,0
1993-12-27 19:00:00,0,1,-0.4,90.82,2.1,0
1993-12-27 20:00:00,0,1,-0.4,90.82,2.1,0
1993-12-27 21:00:00,0,1,-0.3,90.83,1.5,0
1993-12-27 22:00:00,0,1,-0.3,92.83,1,0
1993-12-27 23:00:00,0,0.875,-0.4,94.18,1.5,0
1993-12-28 00:00:00,0,0.875,0,90.83,2.1,0
1993-12-28 01:00:00,0,0.875,0.1,90.18,2.1,0
1993-12-28 02:00:00,0,0.875,-0.2,90.83,0.5,0
1993-12-28 03:00:00,0,0.375,-0.9,93.49,1.5,0
1993-12-28 04:00:00,0,0.125,-1.5,94.21,1.5,0
1993-12-28 05:00:00,0,0.125,-2.2,96.89,0.5,0
1993-12-28 06:00:00,0,0.375,-2.6,98.41,0.5,0
1993-12-28 07:00:00,0,0.25,-2.6,99.8,0.5,0
1993-12-28 08:00:00,0,0.25,-2.8,99.88,1,0
1993-12-28 09:00:00,52.82,0.625,-2.3,99.93,1.5,0
1993-12-28 10:00:00,100.08,0.375,-0.7,99.88,2.1,0
1993-12-28 11:00:00,205.72,0.875,-0.2,92.16,2.1,0
1993-12-28 12:00:00,189.04,0.875,-0.3,92.83,2.6,0
1993-12-28 13:00:00,216.84,0.75,0.4,88.88,1,0
1993-12-28 14:00:00,172.36,0.875,0.3,88.88,1,0
1993-12-28 15:00:00,97.3,0.875,-0.1,90.18,0.5,0
1993-12-28 16:00:00,36.14,0.875,-0.7,90.07,1,0
1993-12-28 17:00:00,0,0.875,-1.4,91.35,1,0
1993-12-28 18:00:00,0,0.875,-1.6,94.91,1.5,0
1993-12-28 19:00:00,0,1,-1.4,95.52,1,0
1993-12-28 20:00:00,0,1,-1.4,95.52,0,0
1993-12-28 21:00:00,0,0.875,-1.2,94.84,1,0
1993-12-28 22:00:00,0,0.875,-1.3,95.54,1,0
1993-12-28 23:00:00,0,1,-1.1,90.07,2.1,0
1993-12-29 00:00:00,0,1,-1.4,99.87,1.5,0
1993-12-29 01:00:00,0,1,-1.2,99.85,0,0
1993-12-29 02:00:00,0,1,-0.9,99.95,1.5,0
1993-12-29 03:00:00,0,1,-0.5,99.29,1,0
1993-12-29 04:00:00,0,1,-0.3,97.85,1.5,0
1993-12-29 05:00:00,0,1,-0.2,96.31,1,0
1993-12-29 06:00:00,0,1,0.1,95.7,2.1,0
1993-12-29 07:00:00,0,1,0.5,92.34,1,0
1993-12-29 08:00:00,0,0.875,0.6,92.31,0,0
1993-12-29 09:00:00,25.02,0.875,1,90.3,1,0
1993-12-29 10:00:00,116.76,0.25,2.9,81.25,0.5,0
1993-12-29 11:00:00,266.88,0.25,5,69.08,1,0
1993-12-29 12:00:00,308.58,0.375,5.9,64.36,2.1,0
1993-12-29 13:00:00,305.8,0.25,6.5,66.93,1.5,0
1993-12-29 14:00:00,222.4,0.5,5,67.13,1,0
1993-12-29 15:00:00,133.44,0.875,4.1,69.9,1,0
1993-12-29 16:00:00,38.92,0.875,3,75.52,1,0
1993-12-29 17:00:00,0,0.875,1.9,83.52,0,0
1993-12-29 18:00:00,0,1,1.4,92.33,0,0
1993-12-29 19:00:00,0,1,1.6,93.64,1,0
1993-12-29 20:00:00,0,1,2,91,0,0
1993-12-29 21:00:00,0,1,2.3,89.77,2.6,0
1993-12-29 22:00:00,0,1,3.9,74.6,2.6,0
1993-12-29 23:00:00,0,1,3.7,86.21,0.5,0
1993-12-30 00:00:00,0,1,4.4,76.82,1,0
1993-12-30 01:00:00,0,1,4.6,76.34,2.6,0
1993-12-30 02:00:00,0,1,4.3,84.95,2.6,0
1993-12-30 03:00:00,0,1,4.2,92.58,3.1,0
1993-12-30 04:00:00,0,1,4.8,90.06,3.6,0
1993-12-30 05:00:00,0,1,5.6,88.83,5.7,0
1993-12-30 06:00:00,0,1,5.3,93.28,4.1,0
1993-12-30 07:00:00,0,0.875,5.4,95.31,5.1,0
1993-12-30 08:00:00,0,0.625,5.5,93.32,3.6,0
1993-12-30 09:00:00,50.04,0.625,5.8,90.75,5.1,0
1993-12-30 10:00:00,91.74,0.75,7.1,83.59,5.1,0
1993-12-30 11:00:00,227.96,0.875,7.8,75.9,4.1,0
1993-12-30 12:00:00,172.36,0.875,8.1,72.24,4.1,0.00045
1993-12-30 13:00:00,177.92,0.875,9.6,62.6,4.1,0
1993-12-30 14:00:00,258.54,0.875,9.6,57.07,5.7,0
1993-12-30 15:00:00,113.98,0.875,8.7,59.3,4.1,0
1993-12-30 16:00:00,33.36,1,8.1,60,1.5,0
1993-12-30 17:00:00,0,1,7.3,62.48,1,0
1993-12-30 18:00:00,0,1,6.8,66.98,2.6,0.00045
1993-12-30 19:00:00,0,0.75,7,65.67,3.1,0
1993-12-30 20:00:00,0,0.75,6.7,68.46,3.1,0
1993-12-30 21:00:00,0,0.375,5.8,71.32,3.1,0
1993-12-30 22:00:00,0,0.75,6.2,66.84,3.6,0
1993-12-30 23:00:00,0,0.875,6.2,64.52,1.5,0
1993-12-31 00:00:00,0,1,5.8,66.33,1.5,0
1993-12-31 01:00:00,0,1,5.1,70.08,1,0
1993-12-31 02:00:00,0,1,5.8,63.94,1.5,0
1993-12-31 03:00:00,0,0.875,7.9,53.39,7.2,0
1993-12-31 04:00:00,0,0.875,8.7,50.93,5.7,0
1993-12-31 05:00:00,0,1,7.1,72.57,4.6,0
1993-12-31 06:00:00,0,1,6.4,86.45,4.6,0.001
1993-12-31 07:00:00,0,1,5.8,100,4.1,0
1993-12-31 08:00:00,0,1,5.8,100,1,0
1993-12-31 09:00:00,13.9,1,6.1,98.67,1.5,0
1993-12-31 10:00:00,25.02,1,6.6,97.39,3.1,0
1993-12-31 11:00:00,63.94,1,7.2,87.16,4.1,0
1993-12-31 12:00:00,102.86,1,7.9,83.1,3.6,0.001
1993-12-31 13:00:00,116.76,0.875,8.8,79.33,3.1,0
1993-12-31 14:00:00,116.76,0.875,9.4,76.19,2.6,0
1993-12-31 15:00:00,97.3,0.875,9.7,72.59,2.6,0
1993-12-31 16:00:00,22.24,1,9.3,73.54,3.6,0
1993-12-31 17:00:00,0,1,8.9,77.66,2.6,0
1993-12-31 18:00:00,0,1,8.1,86.7,2.1,0.001
1993-12-31 19:00:00,0,1,7.5,97.47,1,0
1993-12-31 20:00:00,0,1,7.2,100,4.6,0
1993-12-31 21:00:00,0,1,7.1,100,4.6,0
1993-12-31 22:00:00,0,1,6.4,100,4.1,0
1993-12-31 23:00:00,0,1,5.7,100,2.1,0
1994-01-01 00:00:00,0,1,5.1,100,2.1,0.013
1994-01-01 01:00:00,0,1,4.9,100,1.5,0
1994-01-01 02:00:00,0,1,4.7,100,0,0
1994-01-01 03:00:00,0,1,4.5,100,0,0
1994-01-01 04:00:00,0,1,4.3,100,1.5,0
1994-01-01 05:00:00,0,1,3.7,100,4.6,0
1994-01-01 06:00:00,0,1,2.3,100,2.6,0.001
1994-01-01 07:00:00,0,1,1.9,99.93,3.1,0
1994-01-01 08:00:00,0,1,1.9,99.93,2.6,0
1994-01-01 09:00:00,13.9,1,1.7,99.92,2.1,0
1994-01-01 10:00:00,63.94,1,2.1,100,2.6,0
1994-01-01 11:00:00,77.84,0.875,1.9,99.93,2.6,0
1994-01-01 12:00:00,205.72,0.875,4.3,100,2.6,0.003
1994-01-01 13:00:00,200.16,0.875,3.3,95.14,2.1,0
1994-01-01 14:00:00,88.96,0.75,3.1,91.12,3.1,0
1994-01-01 15:00:00,61.16,0.375,3.2,81.88,2.1,0
1994-01-01 16:00:00,36.14,0.625,2.8,87.98,2.1,0
1994-01-01 17:00:00,0,0.875,2.2,95.86,2.6,0
1994-01-01 18:00:00,0,0.875,2,96.53,1,0
1994-01-01 19:00:00,0,1,2,96.53,2.6,0
1994-01-01 20:00:00,0,0.875,1.9,96.51,2.6,0
1994-01-01 21:00:00,0,0.875,1.4,97.8,1,0
1994-01-01 22:00:00,0,0.875,1.5,95.05,2.1,0
1994-01-01 23:00:00,0,0.875,1.7,93.7,2.1,0
1994-01-02 00:00:00,0,0.75,1.1,95.7,2.6,0
1994-01-02 01:00:00,0,0.125,0.6,96.38,2.6,0
1994-01-02 02:00:00,0,0.125,-0.1,97.76,1,0
1994-01-02 03:00:00,0,0.875,-0.2,99.97,2.1,0
1994-01-02 04:00:00,0,0.875,-0.4,99.91,1.5,0
1994-01-02 05:00:00,0,1,-0.3,99.86,2.1,0
1994-01-02 06:00:00,0,1,0.1,97,1.5,0
1994-01-02 07:00:00,0,1,0.4,92.22,1.5,0
1994-01-02 08:00:00,0,1,0.8,83.88,2.6,0
1994-01-02 09:00:00,11.12,1,-0.1,99.9,1,0
1994-01-02 10:00:00,25.02,1,0.1,99.93,2.1,0
1994-01-02 11:00:00,36.14,1,0.4,100,1,0
1994-01-02 12:00:00,36.14,1,1.5,100,3.6,0.002
1994-01-02 13:00:00,55.6,1,2.9,99.99,5.7,0
1994-01-02 14:00:00,44.48,0.875,4.4,96.56,5.7,0
1994-01-02 15:00:00,69.5,1,4.9,95.91,5.7,0
1994-01-02 16:00:00,30.58,0.875,5.1,94.01,4.1,0
1994-01-02 17:00:00,0,0.875,5.6,92.68,3.6,0
1994-01-02 18:00:00,0,1,5.6,94.66,4.1,0
1994-01-02 19:00:00,0,0.875,5.3,98.67,3.6,0
1994-01-02 20:00:00,0,1,5.1,100,3.6,0
1994-01-02 21:00:00,0,0.875,5.2,99.36,4.6,0
1994-01-02 22:00:00,0,0.25,5,99.37,3.6,0
1994-01-02 23:00:00,0,0.875,5,95.24,4.1,0
1994-01-03 00:00:00,0,0.5,4.6,95.22,3.6,4e-04
1994-01-03 01:00:00,0,0.75,4.1,96.53,3.6,0
1994-01-03 02:00:00,0,0.875,4.2,97.32,3.1,0
1994-01-03 03:00:00,0,1,4.6,97.35,3.1,0
1994-01-03 04:00:00,0,0.875,4.8,97.28,3.6,0
1994-01-03 05:00:00,0,0.875,4.6,96.64,4.1,0
1994-01-03 06:00:00,0,0.75,4.3,97.96,3.1,0
1994-01-03 07:00:00,0,0.875,4.6,97.94,2.1,0
1994-01-03 08:00:00,0,0.875,4.8,97.97,1,0
1994-01-03 09:00:00,44.48,0.375,5.3,94.63,2.1,0
1994-01-03 10:00:00,152.9,0.375,7.2,79.57,2.1,0
1994-01-03 11:00:00,241.86,0.625,8.3,72.82,2.6,0
1994-01-03 12:00:00,233.52,0.875,8.6,69.83,2.1,0
1994-01-03 13:00:00,141.78,0.875,7.8,73.25,1,0
1994-01-03 14:00:00,86.18,1,7.8,69.18,1.5,0
1994-01-03 15:00:00,38.92,1,7.7,70.7,1.5,0
1994-01-03 16:00:00,11.12,1,6.2,80.57,2.6,0
1994-01-03 17:00:00,0,1,5.8,85.76,1,0
1994-01-03 18:00:00,0,1,5.4,93.3,1,1e-04
1994-01-03 19:00:00,0,1,5.2,94.61,1.5,0
1994-01-03 20:00:00,0,1,5,93.98,0.5,0
1994-01-03 21:00:00,0,0.75,4.4,95.25,0.5,0
1994-01-03 22:00:00,0,0.25,4,97.95,1.5,0
1994-01-03 23:00:00,0,1,4.8,93.32,1.5,0
1994-01-04 00:00:00,0,1,6.2,93.35,4.6,2e-04
1994-01-04 01:00:00,0,1,5.7,100,4.6,0
1994-01-04 02:00:00,0,0.875,5.4,100,3.1,0
1994-01-04 03:00:00,0,1,5.4,100,3.6,0
1994-01-04 04:00:00,0,1,5.5,97.98,3.1,0
1994-01-04 05:00:00,0,1,5.3,98.67,1.5,0
1994-01-04 06:00:00,0,1,5.3,98.67,0,0.0028
1994-01-04 07:00:00,0,1,5.2,100,1,0
1994-01-04 08:00:00,0,1,5.1,100,2.1,0
1994-01-04 09:00:00,11.12,1,5,100,0,0
1994-01-04 10:00:00,30.58,1,5.2,100,1,0
1994-01-04 11:00:00,33.36,1,5.1,100,2.1,0
1994-01-04 12:00:00,44.48,1,4.9,100,0.5,0.003
1994-01-04 13:00:00,52.82,1,5.1,100,1,0
1994-01-04 14:00:00,41.7,1,5.3,100,0.5,0
1994-01-04 15:00:00,63.94,0.875,5.3,100,1,0
1994-01-04 16:00:00,44.48,0.625,4.9,100,2.1,0
1994-01-04 17:00:00,0,0.75,4.2,100,1.5,0
1994-01-04 18:00:00,0,0.375,3.9,100,1.5,0
1994-01-04 19:00:00,0,0,4.6,93.92,3.6,0
1994-01-04 20:00:00,0,0,4.2,90.64,1,0
1994-01-04 21:00:00,0,0.75,4,91.31,4.1,0
1994-01-04 22:00:00,0,0.125,2.7,100,5.1,0
1994-01-04 23:00:00,0,0,3,100,3.1,0
1994-01-05 00:00:00,0,0.25,2.4,100,1,0.002
1994-01-05 01:00:00,0,1,2.7,100,1.5,0
1994-01-05 02:00:00,0,1,3.8,94.59,3.6,0
1994-01-05 03:00:00,0,1,2.9,99.99,4.1,0
1994-01-05 04:00:00,0,1,2.6,99.97,3.6,0
1994-01-05 05:00:00,0,0.625,3.1,100,5.1,0
1994-01-05 06:00:00,0,0.5,3.4,99.99,3.1,0.003
1994-01-05 07:00:00,0,0.875,3.8,92.6,4.6,0
1994-01-05 08:00:00,0,0.875,3.7,93.25,3.6,0
1994-01-05 09:00:00,41.7,0.875,4.2,90.04,2.1,0
1994-01-05 10:00:00,127.88,0.75,5.5,79.36,0,0
1994-01-05 11:00:00,214.06,0.875,6.3,69.32,1.5,0
1994-01-05 12:00:00,319.7,0.875,7.6,63.9,1.5,0
1994-01-05 13:00:00,177.92,0.875,7.6,60.73,1.5,0
1994-01-05 14:00:00,127.88,0.875,7.1,67.11,1,0
1994-01-05 15:00:00,47.26,0.875,6.4,67.39,3.1,0
1994-01-05 16:00:00,16.68,1,6.2,69.38,2.6,0
1994-01-05 17:00:00,0,1,6.2,71.39,3.1,0
1994-01-05 18:00:00,0,1,6.4,68.85,2.6,0
1994-01-05 19:00:00,0,1,6.1,71.35,2.6,0
1994-01-05 20:00:00,0,1,5.7,72.8,0.5,0
1994-01-05 21:00:00,0,1,5,79.75,1,0
1994-01-05 22:00:00,0,0.875,4.2,84.33,1.5,0
1994-01-05 23:00:00,0,1,3.7,92.5,1,0
1994-01-06 00:00:00,0,1,3.6,93.91,0.5,0
1994-01-06 01:00:00,0,1,3.7,93.25,1.5,0
1994-01-06 02:00:00,0,1,4,91.92,1,0
1994-01-06 03:00:00,0,1,3.8,97.96,2.1,0
1994-01-06 04:00:00,0,1,3.8,99.34,1.5,0
1994-01-06 05:00:00,0,1,3.8,98.59,1.5,0
1994-01-06 06:00:00,0,1,3.7,100,0.5,0
1994-01-06 07:00:00,0,0.875,3.3,100,1,0
1994-01-06 08:00:00,0,1,3.5,100,2.6,0
1994-01-06 09:00:00,8.34,1,3.6,99.98,2.1,0
1994-01-06 10:00:00,19.46,1,3.9,100,1,0
1994-01-06 11:00:00,30.58,1,4.3,98.69,2.1,0
1994-01-06 12:00:00,61.16,1,4.5,97.31,2.1,0
1994-01-06 13:00:00,47.26,1,4.6,95.22,2.1,0
1994-01-06 14:00:00,50.04,1,4.9,92.67,2.1,0
1994-01-06 15:00:00,5.56,1,5.2,88.84,1,0
1994-01-06 16:00:00,5.56,1,4.9,88.74,1,0
1994-01-06 17:00:00,0,1,4.5,93.27,2.6,0
1994-01-06 18:00:00,0,1,4.2,95.25,1.5,0
1994-01-06 19:00:00,0,1,4,96.6,2.1,0
1994-01-06 20:00:00,0,1,4,96.6,2.6,0
1994-01-06 21:00:00,0,1,4.1,96.53,1,0
1994-01-06 22:00:00,0,1,3.7,98.65,1,0
1994-01-06 23:00:00,0,0.875,3.5,98.65,0,0
1994-01-07 00:00:00,0,0.875,3.1,100,2.6,0
1994-01-07 01:00:00,0,1,3.2,99.98,2.1,0
1994-01-07 02:00:00,0,1,2.9,99.99,2.6,0
1994-01-07 03:00:00,0,0.875,3.5,96.61,2.1,0
1994-01-07 04:00:00,0,1,4.2,84.94,2.6,0
1994-01-07 05:00:00,0,0.875,4.7,80.38,1,0
1994-01-07 06:00:00,0,0.875,3.1,93.87,3.1,0
1994-01-07 07:00:00,0,0.875,4.9,70.6,1,0
1994-01-07 08:00:00,0,0.875,2.8,91.2,2.1,0
1994-01-07 09:00:00,36.14,0.875,3,93.08,3.1,0
1994-01-07 10:00:00,102.86,0.875,4.2,84.94,3.1,0
1994-01-07 11:00:00,152.9,0.875,5.5,78.14,3.6,0
1994-01-07 12:00:00,230.74,0.875,6.7,71.93,3.6,0
1994-01-07 13:00:00,250.2,0.875,8.2,64.01,4.1,0
1994-01-07 14:00:00,205.72,0.875,8.5,63.18,4.6,0
1994-01-07 15:00:00,180.7,0.75,9.2,63.36,3.6,0
1994-01-07 16:00:00,58.38,0.75,7.6,70.13,3.1,0
1994-01-07 17:00:00,0,0.75,6.3,80.02,4.1,0
1994-01-07 18:00:00,0,0.625,5.1,89.45,5.1,0
1994-01-07 19:00:00,0,0.875,4.1,95.19,3.6,0
1994-01-07 20:00:00,0,1,3.7,98.65,2.1,0
1994-01-07 21:00:00,0,1,4.1,98.61,2.1,0
1994-01-07 22:00:00,0,1,4.1,98.61,1.5,0
1994-01-07 23:00:00,0,1,4.1,100,1.5,0
1994-01-08 00:00:00,0,1,3.9,100,1,3e-04
1994-01-08 01:00:00,0,1,4.1,100,2.1,0
1994-01-08 02:00:00,0,1,4,100,2.1,0
1994-01-08 03:00:00,0,1,3.8,100,1,0
1994-01-08 04:00:00,0,1,3.8,100,1.5,0
1994-01-08 05:00:00,0,1,3.6,99.98,1,0
1994-01-08 06:00:00,0,1,3.5,100,1,7e-04
1994-01-08 07:00:00,0,1,3.3,100,1,0
1994-01-08 08:00:00,0,1,3.4,99.99,1,0
1994-01-08 09:00:00,11.12,1,3.5,100,1.5,0
1994-01-08 10:00:00,44.48,1,3.7,100,1,0
1994-01-08 11:00:00,66.72,1,4,100,1.5,0
1994-01-08 12:00:00,63.94,1,4,100,2.1,0
1994-01-08 13:00:00,38.92,1,4,100,1.5,0
1994-01-08 14:00:00,19.46,1,4,100,1,0
1994-01-08 15:00:00,13.9,1,4,100,1,0
1994-01-08 16:00:00,8.34,1,4.1,100,1,0
1994-01-08 17:00:00,0,1,4.2,100,1.5,0
1994-01-08 18:00:00,0,1,4.2,100,1,0
1994-01-08 19:00:00,0,1,4.1,100,1,0
1994-01-08 20:00:00,0,1,4.2,100,0.5,0
1994-01-08 21:00:00,0,1,4,100,1.5,0
1994-01-08 22:00:00,0,1,4,100,2.1,0
1994-01-08 23:00:00,0,1,4,100,2.1,0
1994-01-09 00:00:00,0,1,4,100,1,0
1994-01-09 01:00:00,0,1,3.9,100,1.5,0
1994-01-09 02:00:00,0,1,3.9,100,1,0
1994-01-09 03:00:00,0,1,3.9,100,1,0
1994-01-09 04:00:00,0,1,3.8,100,1.5,0
1994-01-09 05:00:00,0,1,3.7,100,0.5,0
1994-01-09 06:00:00,0,1,3.6,99.98,1,0
1994-01-09 07:00:00,0,1,3.6,99.98,1,0
1994-01-09 08:00:00,0,0.875,3.6,99.98,1,0
1994-01-09 09:00:00,33.36,0.875,4,100,1.5,0
1994-01-09 10:00:00,88.96,1,4.4,100,2.1,0
1994-01-09 11:00:00,94.52,0.875,4.7,100,2.1,0
1994-01-09 12:00:00,152.9,1,4.9,92.67,1.5,0
1994-01-09 13:00:00,105.64,1,5.1,88.77,1,0
1994-01-09 14:00:00,72.28,1,5.1,89.45,0.5,0
1994-01-09 15:00:00,58.38,1,5,89.39,0,0
1994-01-09 16:00:00,25.02,0.875,4.6,91.33,1.5,0
1994-01-09 17:00:00,0,0.875,3.9,99.38,2.1,0
1994-01-09 18:00:00,0,0.875,3.4,99.99,1.5,0
1994-01-09 19:00:00,0,1,3,100,1,0
1994-01-09 20:00:00,0,1,2.6,99.97,1.5,0
1994-01-09 21:00:00,0,1,3,100,0,0
1994-01-09 22:00:00,0,1,2.8,100,1,0
1994-01-09 23:00:00,0,1,2.7,100,1,0
1994-01-10 00:00:00,0,1,2.6,99.97,1,0
1994-01-10 01:00:00,0,1,2.6,99.97,1,0
1994-01-10 02:00:00,0,1,2.8,100,1,0
1994-01-10 03:00:00,0,1,2.8,100,0,0
1994-01-10 04:00:00,0,1,2.7,100,0.5,0
1994-01-10 05:00:00,0,1,2.6,99.97,0.5,0
1994-01-10 06:00:00,0,1,2.6,99.97,0.5,0
1994-01-10 07:00:00,0,1,2.4,100,1.5,0
1994-01-10 08:00:00,0,1,1.9,99.93,2.1,0
1994-01-10 09:00:00,8.34,1,1.6,100,2.1,0
1994-01-10 10:00:00,25.02,1,1.5,100,1.5,0
1994-01-10 11:00:00,36.14,1,1.4,100,1.5,0
1994-01-10 12:00:00,61.16,1,1.5,100,0,0
1994-01-10 13:00:00,72.28,0.875,1.7,99.92,1,0
1994-01-10 14:00:00,72.28,1,2,99.93,2.1,0
1994-01-10 15:00:00,38.92,1,2.1,100,1.5,0
1994-01-10 16:00:00,16.68,1,2.2,100,1,0
1994-01-10 17:00:00,0,1,2.2,100,1.5,0
1994-01-10 18:00:00,0,1,2.3,100,2.6,0
1994-01-10 19:00:00,0,1,2.3,100,1.5,0
1994-01-10 20:00:00,0,1,2,99.93,1,0
1994-01-10 21:00:00,0,1,2,99.93,0.5,0
1994-01-10 22:00:00,0,1,1.8,99.93,1,0
1994-01-10 23:00:00,0,1,1.7,99.92,1,0
1994-01-11 00:00:00,0,1,1.7,99.92,1,0
1994-01-11 01:00:00,0,1,1.6,100,1.5,0
1994-01-11 02:00:00,0,1,1.7,99.92,2.6,0
1994-01-11 03:00:00,0,1,1.7,99.92,2.1,0
1994-01-11 04:00:00,0,1,1.7,99.92,0.5,0
1994-01-11 05:00:00,0,1,2,99.93,1.5,0
1994-01-11 06:00:00,0,1,2.5,100,3.1,0
1994-01-11 07:00:00,0,1,2.6,99.97,2.6,0
1994-01-11 08:00:00,0,1,2.8,100,2.1,0
1994-01-11 09:00:00,5.56,1,3,100,2.1,0
1994-01-11 10:00:00,33.36,1,3.5,100,2.1,0
1994-01-11 11:00:00,61.16,1,3.5,95.85,2.1,0
1994-01-11 12:00:00,22.24,1,3.5,99.29,2.1,0
1994-01-11 13:00:00,22.24,1,3.5,99.29,2.6,0
1994-01-11 14:00:00,8.34,1,3.5,99.29,2.1,0
1994-01-11 15:00:00,11.12,1,3.6,98.59,2.6,0
1994-01-11 16:00:00,2.78,1,3.5,97.89,2.6,0
1994-01-11 17:00:00,0,1,3.4,97.94,3.6,0
1994-01-11 18:00:00,0,1,3.6,97.2,2.6,0
1994-01-11 19:00:00,0,1,3.7,95.26,2.1,0
1994-01-11 20:00:00,0,1,3.7,93.25,2.6,0
1994-01-11 21:00:00,0,1,3.7,93.88,2.6,0
1994-01-11 22:00:00,0,1,3.9,93.19,3.6,0
1994-01-11 23:00:00,0,1,4,93.27,1,0
1994-01-12 00:00:00,0,0.875,3.7,92.5,1.5,0
1994-01-12 01:00:00,0,0.125,2.8,93.74,1.5,0
1994-01-12 02:00:00,0,0.875,3.4,95.88,3.1,0
1994-01-12 03:00:00,0,0,2.8,93.07,2.1,0
1994-01-12 04:00:00,0,0.25,2,97.24,2.1,0
1994-01-12 05:00:00,0,0,1.5,99.31,1.5,0
1994-01-12 06:00:00,0,0.125,0.9,100,1,0
1994-01-12 07:00:00,0,0.625,0.7,99.89,1,0
1994-01-12 08:00:00,2.78,0.625,0.7,99.89,1,0
1994-01-12 09:00:00,58.38,0.5,1.1,99.93,1,0
